DATE,USDEUR,USDJPY,USDGBP,USDCHF,USDAUD,USDCAD,USDNZD,USDSEK,USDSGD,USDNOK
2010-04-02,0.00606,-0.00722,0.0061,-0.00689,0.00272,-0.00367,0.00269,-0.00332,-0.00143,-0.00489
2010-04-05,7e-05,0.00244,-0.00571,0.00122,-0.0025,0.00844,0.0017,0.00273,0.001,0.00071
2010-04-06,0.00804,0.005,0.00354,-0.00797,-0.00477,0.0024,0.00541,-0.00743,0.00036,-0.00728
2010-04-07,0.00105,0.00235,-0.00105,-0.00112,-0.00356,-0.0027,-0.00979,-0.00098,0.00143,0.003
2010-04-08,0.0003,0.00461,-0.0017,-0.00065,0.00043,0.0009,0.00156,-0.00069,0.00036,0.00215
2010-04-09,-0.00805,-0.00129,-0.00646,0.00477,-0.00462,-0.00359,-0.01293,0.0036,0.00366,0.00644
2010-04-12,-0.0088,0.00075,0.0002,0.00696,0.00311,0.00399,0.00364,0.00331,-0.00086,0.00486
2010-04-13,-0.00037,0.00462,-0.00312,0.00236,0.00248,-0.0014,0.00028,0.00301,-0.00144,0.00126
2010-04-14,-0.00543,-0.00248,-0.0044,0.00579,-0.00912,0.0069,-0.00224,0.00674,0.01374,0.00556
2010-04-15,0.00926,-0.00032,0.00123,-0.00786,0.00396,-0.00531,0.00575,-0.0051,-0.00087,-0.00439
2010-04-16,0.00392,0.01091,0.00454,-0.00273,0.00754,-0.0131,0.00395,-0.00516,-0.00015,-0.0055
2010-04-19,0.00215,-0.00163,0.00861,-0.00244,0.00727,-0.00531,0.00127,0.0001,-0.00356,-0.00468
2010-04-20,0.00089,-0.01186,-0.00731,-0.00216,-0.01373,0.02131,-0.00649,0.0061,0.00334,0.00485
2010-04-21,0.0047,0.00043,-0.00143,-0.00327,0.00366,0.0001,0.00352,-0.00534,0.00189,-0.00039
2010-04-22,0.00637,0.00247,0.00189,-0.00652,0.00345,-0.0031,-0.00042,-0.00796,-0.00073,-0.00455
2010-04-23,-0.00465,-0.0125,0.00033,0.00325,0.00184,-0.0012,-0.0073,0.00893,0.00168,0.00627
2010-04-26,0.0018,0.00127,-0.00668,-0.00093,-0.00476,0.0017,-0.01279,0.00137,0.00226,0.00275
2010-04-27,0.00798,0.01123,0.01177,-0.00778,0.01117,-0.01586,0.01784,-0.01363,-0.00314,-0.00887
2010-04-28,0.00759,-0.01133,0.00821,-0.00671,-0.00544,0.00434,-0.00798,-0.01035,-0.00298,-0.00982
2010-04-29,-0.00857,-0.00096,-0.00939,0.00791,-0.00616,0.00724,-0.00875,0.01222,0.00583,0.01201
2010-04-30,-0.00445,-0.00085,-0.00033,0.00528,-0.00312,-0.00595,-0.01237,0.00233,-0.00131,0.00288
2010-05-03,0.00899,-0.00466,0.00432,-0.00934,0.0055,-0.00217,0.00178,-0.00617,-0.00117,-0.00698
2010-05-04,0.01114,0.00106,0.00704,-0.01089,0.01415,-0.00796,0.01032,-0.01422,-0.0048,-0.01185
2010-05-05,0.01134,0.00296,7e-05,-0.01185,0.00329,-0.00479,0.00708,-0.014,-0.00953,-0.00372
2010-05-06,0.01572,0.0223,0.01632,0.00234,0.0173,-0.01671,0.00531,-0.02546,-0.0043,-0.02287
2010-05-07,-0.00252,0.00598,0.01013,0.00063,0.0055,0.00134,-0.00098,-0.00118,0.00172,-0.01458
2010-05-10,-0.01095,-0.01859,-0.01622,0.00144,-0.01407,0.01723,-0.00988,0.02544,0.01059,0.02219
2010-05-11,0.01142,0.00601,0.00187,0.0009,0.00289,0.00509,0.0018,-0.01105,-0.00029,-0.00443
2010-05-12,0.00576,-0.00108,0.00651,-0.00379,0.00714,-0.00039,0.01032,0.00291,0.00058,0.0014
2010-05-13,0.00587,0.00248,0.01328,-0.00405,-0.00803,0.00482,-0.00587,-0.00562,-0.00094,-0.00514
2010-05-14,0.01426,0.00823,0.00698,-0.01408,0.01253,-0.01903,0.00882,-0.01887,-0.00397,-0.00941
2010-05-17,0.00737,-0.00152,0.01168,-0.00775,0.01714,-0.0055,0.02462,-0.00729,-0.0046,-0.00668
2010-05-18,-0.00479,-0.00477,-0.00354,0.0044,0.00092,0.00685,-0.0056,0.00752,0.00352,-0.00086
2010-05-19,0.00332,0.01481,0.00625,-0.01938,0.04057,-0.01737,0.03975,-0.01616,-0.00818,-0.02347
2010-05-20,-0.00429,0.01203,0.00035,0.00555,0.01563,-0.0138,0.00119,-0.011,-0.00733,-0.01558
2010-05-21,-0.01644,-0.00155,-0.00847,0.00131,-0.00628,0.00867,-0.01541,0.0203,0.00142,0.01297
2010-05-24,0.01353,-0.0031,0.00201,-0.0066,-0.00265,-0.00217,0.00752,-0.00356,0.00178,-0.00325
2010-05-25,0.01029,0.00665,0.00591,-0.00276,0.01843,-0.01769,0.01417,-0.02076,-0.00935,-0.02369
2010-05-26,0.00449,-0.00433,-0.00341,-0.00078,-0.01446,0.01204,-0.00105,0.00609,0.00771,0.01366
2010-05-27,-0.01187,-0.00475,-0.0116,0.00883,-0.02101,0.01476,-0.02299,0.01302,0.0042,0.01727
2010-05-28,8e-05,-0.0011,0.0053,-0.00295,-0.00283,-0.00057,0.00308,0.00576,-0.0015,-0.00198
2010-06-01,0.00836,-0.00385,-0.01241,-0.00121,0.01125,0.002,-0.0022,-0.00208,-0.00355,-0.00191
2010-06-02,0.0049,-0.01145,0.00218,-0.00234,0.0049,0.0069,0.00382,-0.002,-0.00014,-0.00805
2010-06-03,0.00107,-0.0013,0.00171,0.00303,-0.00775,-0.00086,-0.00544,3e-05,0.0027,0.00688
2010-06-04,0.01612,0.00543,0.00845,-0.00639,0.01689,-0.00984,0.01417,-0.02173,-0.00447,-0.01919
2010-06-07,0.00326,-0.00185,-0.00034,9e-05,0.01056,-0.00199,0.01317,-0.00767,-0.00205,-0.01334
2010-06-08,-0.00301,0.00764,0.00526,0.00891,-0.00487,0.0019,-0.00181,0.00117,-0.00071,0.00242
2010-06-09,-0.00416,-0.00263,-0.01124,0.00479,-0.01267,0.01167,-0.01091,0.01058,0.00325,0.01299
2010-06-10,-0.00546,0.00548,-0.00608,0.00324,-0.01571,0.00569,-0.01842,0.00917,0.00519,0.01095
2010-06-11,0.00281,-0.00744,0.00883,-0.00898,-0.00283,0.00068,-0.00582,-0.00521,0.0005,0.00274
2010-06-14,-0.01642,-0.00087,-0.01535,0.01249,-0.01647,0.00758,-0.01598,0.01522,0.00679,0.01363
2010-06-15,-0.00406,0.00601,-0.00385,0.00599,0.00209,-0.00351,0.00516,0.00802,-0.00036,0.00395
2010-06-16,0.00032,-0.00153,-0.00074,0.00381,-0.00371,0.00497,-0.00373,-0.00457,7e-05,-0.00367
2010-06-17,-0.0034,0.00516,0.00216,0.01161,0.0,-0.00458,-0.00457,0.00498,0.00136,0.00224
2010-06-18,0.0004,0.00143,0.00128,0.0027,-0.00588,0.00448,-0.00412,0.00359,0.0054,-0.00045
2010-06-21,-0.00202,-0.00429,-0.00263,0.00243,-0.01359,0.00392,-0.01058,0.00602,0.00739,0.00281
2010-06-22,0.00664,0.00649,-0.00162,0.00298,0.00307,-0.00039,0.00563,-0.00921,-0.00501,-0.01411
2010-06-23,-0.00057,0.00854,-0.00685,-0.00054,0.00593,-0.01836,-0.00689,-0.00224,-0.0039,-0.00569
2010-06-24,0.00179,0.00469,-0.00227,0.00045,0.00781,-0.00375,0.01113,-0.00316,-0.00432,-0.00188
2010-06-25,-0.00357,0.00056,7e-05,0.0101,-0.00127,0.00577,-0.00593,0.00608,0.00252,0.00613
2010-06-28,0.0013,0.00134,-0.00751,0.00707,-0.00643,0.00309,0.00141,0.0011,0.00223,0.00674
2010-06-29,0.01053,0.00946,0.00113,0.00461,0.02468,-0.01859,0.02095,-0.00874,-0.01091,-0.01201
2010-06-30,-0.0085,-0.00113,0.00893,0.00334,0.00529,-0.0071,0.00592,0.00608,0.00365,0.00174
2010-07-01,-0.01398,0.01217,-0.0119,0.00923,0.01186,-0.00151,0.00494,0.00412,0.00079,0.00048
2010-07-02,-0.00903,-0.00308,-0.0035,0.00375,-0.00619,-0.00235,-0.00465,0.01288,0.00036,0.00669
2010-07-06,-0.00547,0.0016,-7e-05,0.00452,-0.01448,0.01419,-0.01053,0.00576,0.0064,0.01329
2010-07-07,0.00412,0.00446,7e-05,0.00398,-0.00152,-0.00266,-0.00057,-0.00496,-0.00101,-0.01046
2010-07-08,-0.00704,-0.01458,0.00145,0.00409,-0.02296,0.01099,-0.0155,0.01213,0.00528,0.00881
2010-07-09,0.00348,-0.00045,0.0041,-0.00712,0.0016,0.00791,-0.00042,0.00607,-0.00036,0.00294
2010-07-12,0.00524,-0.00056,0.00525,-0.00415,0.00229,-0.00473,-0.00099,-0.00418,-0.0021,-0.00268
2010-07-13,-0.01155,0.00328,-0.01053,0.00917,-0.01003,0.00929,-0.014,0.01385,0.00551,0.01674
2010-07-14,-0.00283,-0.00396,-0.00716,-0.00304,-0.00373,-0.00223,-0.00679,0.00607,0.00167,0.00479
2010-07-15,-0.01076,0.01341,-0.006,0.01287,0.00828,-0.00937,0.00249,0.00695,-0.00138,0.00451
2010-07-16,-0.00201,0.01162,0.00567,-0.00965,0.00846,-0.0129,0.0159,-0.00542,-0.00124,-0.01071
2010-07-19,-0.0034,-0.00427,0.00439,-0.00019,0.00172,-0.00199,0.00663,0.00067,-7e-05,-0.00543
2010-07-20,0.00448,-0.00517,-0.00217,0.00409,-0.01098,0.00294,-0.00818,-0.00345,0.00174,0.00133
2010-07-21,0.00676,-0.00092,0.00355,-0.00371,-0.00409,0.00993,-0.00755,0.00047,-0.00058,0.00619
2010-07-22,-0.00661,0.00344,-0.00538,0.01118,-0.01082,0.00471,-0.0086,0.00733,0.00167,0.01162
2010-07-23,0.00225,-0.00356,-0.00925,-0.01204,-0.00291,-0.00029,-0.00647,-0.00464,0.00153,-0.0031
2010-07-26,-0.00843,0.00126,-0.00421,0.00466,-0.0058,0.00619,-0.00479,0.00889,0.00717,0.00581
2010-07-27,0.0,-0.00777,-0.00309,-0.01346,-0.00211,-0.00435,-0.00109,-0.00243,-0.00088,0.00019
2010-07-28,-0.00115,0.00296,-0.00469,0.00415,0.00981,0.0001,0.00767,0.00071,-0.00271,0.00119
2010-07-29,-0.00506,0.0086,0.00128,0.01582,-0.00581,-0.00116,0.00731,0.00627,0.00227,0.0066
2010-07-30,-0.00038,0.00508,-0.00786,0.00019,-0.00776,0.00726,-0.00566,0.00717,0.0025,0.01096
2010-08-02,-0.008,0.00012,-0.01158,0.00298,-0.00924,0.00643,-0.01069,0.01379,0.00657,0.01382
2010-08-03,-0.00492,0.00627,-0.00276,-0.00048,-0.00164,0.00078,-0.0015,0.00178,0.00119,0.00143
2010-08-04,0.00614,-0.00442,0.00339,-0.01244,-0.00109,0.00343,0.00027,-0.0077,-0.0023,-0.00671
2010-08-05,8e-05,0.005,0.0017,0.00372,0.00317,0.00295,0.01081,0.00055,-0.00052,-0.00143
2010-08-06,-0.00946,0.00678,-0.00748,0.01056,-0.00372,-0.01155,-0.00357,0.00793,0.00393,0.00799
2010-08-09,0.00309,-0.00736,0.00213,-0.00884,-0.00055,0.00058,-0.00041,-0.00217,-0.00015,-0.00114
2010-08-10,0.01109,0.0,0.01066,-0.01122,0.0092,-0.00786,0.01296,-0.01379,-0.00614,-0.01517
2010-08-11,0.01508,0.00607,0.00559,-0.00085,0.00884,-0.01038,0.00403,-0.02106,-0.00625,-0.01814
2010-08-12,0.00256,-0.00549,0.00736,0.0094,0.00467,0.00211,0.01079,-0.00355,0.00272,0.00091
2010-08-13,0.00772,-0.0043,-0.00045,-0.0039,0.001,0.00317,0.00254,-0.00848,-0.00125,-0.0076
2010-08-16,-0.00555,0.01014,-0.00633,0.01416,-0.00234,-0.00278,-0.00085,0.01056,0.00095,0.00959
2010-08-17,-0.00404,-0.00211,0.00595,-0.00538,-0.01009,0.01138,-0.00815,0.00631,0.00619,0.00257
2010-08-18,0.0014,0.00234,-0.00212,0.00288,0.00797,0.00243,-0.0021,-0.00355,0.00289,-0.00371
2010-08-19,0.00272,0.00047,0.00045,0.00908,0.00748,-0.01073,0.01237,-0.0054,-0.00414,-0.00352
2010-08-20,0.01175,-0.00421,0.00623,-0.006,0.00528,-0.00976,0.00653,-0.00728,-0.0028,-0.01283
2010-08-23,0.00189,0.0055,-0.0011,-0.00183,-0.0055,-0.00124,-0.0078,0.00364,0.00096,0.00194
2010-08-24,-0.00095,0.01181,0.00394,0.00812,0.00764,-0.00484,0.00155,-0.00598,-0.00155,-0.00714
2010-08-25,0.00182,-0.00474,0.00071,0.0033,0.00623,-0.00726,0.01267,-0.00215,-0.00118,-0.00944
2010-08-26,-0.00512,-0.00059,-0.00735,0.00195,-0.00837,0.00897,-0.00899,0.00857,0.0042,0.00853
2010-08-27,-0.00377,-0.00577,0.00296,-0.00146,-0.01097,-0.00019,-0.00891,0.00758,0.00162,0.00755
2010-08-30,0.00621,0.00507,0.00355,0.00234,0.00435,-0.00133,0.0024,-0.00616,-0.00089,-0.00734
2010-08-31,-0.00142,0.00675,0.00746,0.00922,0.00336,-0.00745,0.01335,0.00295,-0.00044,0.00056
2010-09-01,-0.00854,-0.00451,-0.0074,0.0001,-0.02033,0.01353,-0.01884,0.01358,0.00577,0.01801
2010-09-02,-0.00086,0.00391,0.00512,0.00306,-0.00121,-0.00219,-0.00336,0.00198,0.00082,0.00485
2010-09-03,-0.00475,-0.00356,-0.00383,-0.00552,-0.00559,0.01042,-0.00808,0.00323,0.00149,0.00375
2010-09-07,0.01265,0.00832,0.00891,0.00591,0.00131,-0.00144,-0.00097,-0.01122,-0.00297,-0.01342
2010-09-08,-0.00031,-0.00119,-0.01285,0.00079,-0.00458,0.00645,-0.00221,0.00528,0.00349,0.00229
2010-09-09,0.00149,0.00024,0.0042,-0.00425,-0.00684,0.00348,-0.00455,0.0004,0.00149,0.0004
2010-09-10,-0.00181,-0.00357,0.00396,-0.00256,-0.00108,-0.00329,-0.00165,0.00543,0.00075,0.00205
2010-09-13,-0.01241,0.00716,-0.00512,0.00948,-0.01085,0.00775,-0.00807,0.01364,0.00284,0.01171
2010-09-14,-0.00957,0.00576,-0.006,0.01409,-0.00819,0.00566,-0.00517,0.01237,0.0027,0.01313
2010-09-15,0.00046,-0.03059,-0.00526,-0.00941,0.00414,-0.00605,0.00612,-0.00505,-0.00397,-0.01086
2010-09-16,-0.00544,-0.00105,0.00186,-0.011,0.00491,0.00068,0.01415,0.00423,0.00045,-0.0012
2010-09-17,0.00253,-0.00058,-0.00147,0.00504,-0.00288,-0.00553,-0.00497,-0.00145,0.00075,0.00034
2010-09-20,-0.00214,0.00035,0.00455,0.00417,-0.01071,0.00495,-0.00481,0.01025,0.0024,0.00825
2010-09-21,-0.00473,0.00444,0.00084,0.00119,0.00042,-0.0033,0.00219,0.00344,0.0012,0.00288
2010-09-22,-0.01878,0.01167,-0.00628,0.01738,-0.00642,-0.00107,-0.00984,0.01535,0.00429,0.02063
2010-09-23,0.00307,0.00059,-0.00472,0.00223,-0.00021,0.00174,0.00463,-0.00378,-0.0003,-0.00468
2010-09-24,-0.00984,0.00095,-0.00672,0.00153,-0.00481,0.00438,-0.00273,0.00975,0.00272,0.00778
2010-09-27,7e-05,0.00083,-0.00139,-0.00031,-0.00396,0.00019,-0.00136,-0.00264,0.00068,-0.0026
2010-09-28,-0.00798,0.00417,0.00272,0.00766,-0.00529,-0.00438,-0.00502,0.01075,0.0028,0.00774
2010-09-29,-0.00404,0.00251,-0.00025,0.00041,-0.00423,0.00049,0.00068,0.00749,0.00228,0.00316
2010-09-30,0.00272,0.00096,0.00514,-0.00573,0.00765,0.00068,0.00721,-0.00715,-0.00091,-0.00978
2010-10-01,-0.01119,0.00276,-0.00621,0.0048,-0.00724,0.0077,-0.01274,0.00756,0.00342,0.00977
2010-10-04,0.00481,-0.00036,-0.00126,0.0039,0.00454,-0.00205,0.00135,-0.00902,-0.00198,-0.00622
2010-10-05,-0.01061,0.00192,-0.00416,0.00619,-0.00341,0.00647,-0.0098,0.01049,0.00343,0.00966
2010-10-06,-0.00648,0.00446,0.00075,0.00612,-0.00842,0.00949,-0.00798,0.0004,0.00199,0.00749
2010-10-07,0.00022,0.00545,-0.0017,-0.00654,-0.00347,-0.00929,0.00665,0.00627,-0.00023,-0.00675
2010-10-08,-0.00014,0.00597,-0.00132,0.00602,-0.00518,0.00286,-0.00652,-0.00237,0.00153,-0.0011
2010-10-12,0.00555,0.00147,0.00957,0.00167,0.00183,0.00267,0.00119,-0.00344,-0.00038,-0.00966
2010-10-13,-0.00849,-0.00086,-0.00278,0.00052,-0.00749,0.00824,-0.01174,0.00926,0.00253,0.01326
2010-10-14,-0.00728,0.00453,-0.00936,0.00607,-0.00211,-0.0008,0.00539,0.01157,0.00423,0.00977
2010-10-15,0.00485,0.00147,-0.00219,-0.00335,0.00605,-0.00715,0.00343,-0.00955,0.00085,-0.00889
2010-10-18,0.00143,0.00197,0.00752,0.00042,-0.00343,-0.00365,-0.00172,-0.00262,-0.00185,-0.00525
2010-10-19,0.01086,-0.00541,0.01062,-0.01495,0.01616,-0.01497,0.01036,-0.01654,-0.00691,-0.01257
2010-10-20,-0.00878,0.00565,-0.00747,0.00901,-0.00918,0.00516,-0.00572,0.01209,0.0036,0.01117
2010-10-21,-0.00172,-0.00025,0.00658,-0.0028,0.00102,0.00127,0.00466,0.00272,0.00292,0.00103
2010-10-22,0.00495,-0.00394,0.00484,-0.01544,0.0055,-0.00293,0.00669,0.00135,-0.00031,0.0016
2010-10-25,-0.00588,0.01073,-0.00452,0.00831,-0.01511,0.00635,-0.01161,0.0102,0.00571,0.00654
2010-10-26,0.00811,-0.00828,-0.00778,-0.01157,0.00707,-0.00225,0.00532,-0.02031,-0.00417,-0.01264
2010-10-27,0.00615,-0.00332,0.00562,-0.007,0.01677,-0.00983,0.0083,-0.00837,-0.00661,-0.00807
2010-10-28,-0.01017,0.00689,-0.01028,0.00598,-0.00903,0.01238,-0.01495,0.00673,0.00769,0.00273
2010-10-29,0.00252,0.00632,-0.00469,-0.00163,-0.00112,0.00069,-0.01015,0.00216,0.00116,0.00097
2010-11-01,0.00043,-0.00223,-0.00187,-0.00859,-0.00813,0.00531,-0.00667,0.00187,0.00224,0.00201
2010-11-02,-0.00989,-0.00173,0.0025,0.01552,-0.01127,0.00346,-0.00533,0.00753,0.00341,0.00319
2010-11-03,0.00086,-0.00752,-0.00436,-0.00112,0.0023,0.00079,-0.00465,-0.00087,-0.00116,-0.00046
2010-11-04,-0.01487,0.00988,-0.01248,0.01689,-0.0175,0.00676,-0.02459,0.02027,0.0049,0.02072
2010-11-05,0.01352,-0.00914,0.00437,0.0051,0.00049,0.001,0.00025,-0.0129,-0.00296,-0.00588
2010-11-08,0.00758,0.00258,0.00377,-0.00645,0.00039,-0.0009,0.0053,-0.01449,-0.00054,-0.00683
2010-11-09,0.00446,-0.00012,0.00621,-0.00041,0.00138,0.0008,0.00444,0.00034,0.00109,-0.00131
2010-11-10,0.00993,-0.01686,-0.00131,-0.0096,0.00943,-0.0003,0.00714,-0.00906,-0.00233,-0.01218
2010-11-12,0.00204,0.00109,-0.00626,-0.00195,0.01194,-0.00627,0.00578,-0.01276,-0.0038,-0.01072
2010-11-15,0.00622,-0.00556,0.0067,-0.00806,0.0002,0.00149,-0.00051,-0.00363,-0.00578,-0.00592
2010-11-16,0.00722,-0.00613,0.01146,-0.00881,0.01516,-0.01646,0.01243,-0.01202,-0.00284,-0.01286
2010-11-17,-0.00281,0.00312,-0.00377,0.00293,-0.00674,0.00254,-0.00598,0.00457,0.00223,0.00729
2010-11-18,-0.00464,-0.00588,-0.00432,-0.00745,-0.007,0.00324,-0.00684,0.00548,0.00416,0.0031
2010-11-19,-0.00264,0.0018,0.00307,-0.001,0.00446,-0.00334,0.00026,0.00119,-0.00131,0.00105
2010-11-22,0.00308,0.00036,0.00182,0.00623,-0.00213,0.00186,0.00645,-0.00312,-8e-05,-0.00423
2010-11-23,0.01659,0.00722,0.0068,-0.00342,0.01398,-0.00519,0.01343,-0.01343,-0.01134,-0.01511
2010-11-24,0.00284,-0.00626,0.00316,0.0006,-0.00941,0.01278,-0.00092,0.00626,0.00336,0.00464
2010-11-26,0.00805,-0.00836,0.01007,-0.00711,0.0187,-0.00769,0.01586,-0.00788,-0.0083,-0.01269
2010-11-29,0.01147,-0.00309,0.00379,0.0004,0.00478,-0.00382,0.00776,-0.0023,-0.0022,-0.00688
2010-11-30,0.00429,0.00929,-0.00135,0.0027,-0.00135,-0.00381,0.00027,7e-05,0.00159,0.00189
2010-12-01,-0.00863,-0.00525,-0.0016,-0.0012,-0.00705,0.01038,-0.00696,0.00657,0.00852,0.00826
2010-12-02,-0.00599,0.00561,-0.00045,0.00965,-0.01018,0.01138,-0.0085,0.00926,0.00214,0.0096
2010-12-03,-0.01045,0.00962,-0.00721,0.01393,-0.01048,-0.00139,-0.00843,0.01117,0.00245,0.01392
2010-12-06,0.00691,0.00036,0.00274,-0.00857,-0.00061,0.0003,0.00315,-0.00501,-0.00192,-0.00366
2010-12-07,-0.00361,-0.0041,-0.00775,0.00203,-0.00111,-0.00367,-0.00184,-6e-05,0.00153,0.00676
2010-12-08,0.0061,-0.0134,0.00063,-0.00518,0.01159,-0.00069,0.01762,-0.00461,-0.00856,-0.00896
2010-12-09,0.00272,0.00369,0.00374,0.00335,-0.00439,0.0002,0.00201,-0.0019,0.00206,-0.0026
2010-12-10,-0.00272,-0.00024,-0.00482,0.00509,-0.00335,0.00069,-0.00254,0.00213,0.00282,0.00859
2010-12-13,-0.01104,0.00358,-0.00461,0.01315,-0.00869,0.00447,-0.00878,0.00746,0.00306,0.0117
2010-12-14,-0.00045,0.0006,0.00549,0.00602,-0.00562,0.0007,0.00239,0.00562,0.00238,0.00579
2010-12-15,0.00667,-0.00621,0.01159,-0.00094,0.00813,0.0006,0.01242,-0.00195,-0.00872,-0.00837
2010-12-16,0.00754,-0.00226,6e-05,-0.00425,0.00516,-0.00229,0.00986,-0.00237,-0.00281,-0.0047
2010-12-17,0.00387,0.00095,0.00849,-0.00485,0.00122,-0.00684,0.00109,-0.00197,-8e-05,-0.00557
2010-12-20,0.00236,0.00512,-0.00265,0.00713,-0.00799,-0.00502,-0.00852,-0.00048,-8e-05,0.00252
2010-12-21,-0.00053,-0.00048,0.00381,0.00551,-0.00392,0.00029,-0.00202,0.00285,0.00304,0.00196
2010-12-22,0.0032,0.00239,0.00467,0.00859,-0.0031,0.00295,0.00188,-0.0054,0.00435,-0.00431
2010-12-23,-0.00092,0.00709,-0.00065,-0.01224,-0.00479,0.00474,-0.00872,0.00173,0.00168,0.00309
2010-12-27,-0.00343,0.00072,0.00117,-0.00062,0.00249,0.00089,0.00134,0.00313,0.00315,0.00377
2010-12-28,0.00183,0.00848,0.00137,0.01149,-0.00854,0.00796,-0.00998,-0.0046,0.00293,0.00039
2010-12-29,-0.00464,0.00378,-0.00662,0.0021,-0.00405,0.0002,-0.01315,0.0056,0.00193,0.00478
2010-12-30,-0.0065,0.00281,0.0046,0.01346,0.00306,-0.0005,-0.0043,0.00995,0.00441,0.00621
2011-01-03,-0.00766,0.00135,-0.00635,0.00428,-0.00768,0.01065,-0.00997,0.00974,0.00334,0.01127
2011-01-04,0.00487,-0.00489,-0.00618,-0.01585,0.01541,-0.00825,0.01192,-0.00548,-0.00249,-0.00765
2011-01-05,0.0102,-0.01526,0.00573,-0.01736,0.00409,0.00391,0.00706,-0.00547,-0.00287,-0.00573
2011-01-06,0.01099,0.00084,0.00045,0.00145,0.00441,-0.0007,0.00381,-0.01361,-0.00294,-0.00889
2011-01-07,0.00639,0.00132,-0.00451,-0.00207,0.0005,0.00211,0.00092,-0.00577,0.00031,-0.00223
2011-01-10,-8e-05,0.00314,-0.00148,-0.00372,0.00181,0.00091,-0.00644,0.00267,-0.00316,-0.00131
2011-01-11,-0.00255,-0.00698,-0.00288,-0.0071,0.00636,0.00222,0.00394,0.00611,0.0037,0.00451
2011-01-12,-0.00676,0.00084,-0.00562,0.0039,-0.00616,0.00374,0.00039,0.0098,0.00356,0.0057
2011-01-13,-0.02255,0.00687,-0.00975,0.00962,-0.00692,-0.0002,-0.01334,0.01195,0.00389,0.01178
2011-01-14,0.0027,-0.00326,-0.00025,-0.00342,0.01177,-0.00364,0.0026,-0.00031,-0.00342,-0.00309
2011-01-18,-0.00531,0.00398,-0.00791,0.00249,-0.00946,-0.00101,-0.00325,0.00512,0.00482,0.00497
2011-01-19,-0.00714,0.00765,0.00056,0.005,-0.005,-0.00262,-0.00194,0.00833,0.0007,0.00405
2011-01-20,0.00386,-0.012,0.00728,-0.00738,0.01628,-0.00632,0.02068,-0.00984,-0.0056,-0.01121
2011-01-21,-0.01021,0.00471,-0.00766,0.00686,-0.00243,0.00582,-0.00238,0.0099,0.00443,0.01105
2011-01-24,-0.00529,0.0023,0.00013,0.01069,-0.01096,0.00101,-0.00828,0.00426,0.00187,0.00549
2011-01-25,0.00066,0.00109,0.01113,0.00391,0.00914,-0.00512,0.00039,0.00422,-0.00101,0.00203
2011-01-26,-0.00322,0.00097,-0.00429,0.00159,-0.00383,0.00301,-0.00301,0.01163,0.00203,0.00243
2011-01-27,0.0,-0.0092,-0.0012,-0.00296,0.00413,0.00141,-0.00715,0.00337,0.00016,-0.00758
2011-01-28,0.00594,0.01212,0.00422,0.00371,-0.00192,-0.00492,-0.00078,-0.01219,-0.0039,-0.00521
2011-01-31,-0.00791,0.00073,-0.0128,0.00287,-0.00502,-0.0031,-0.00142,0.01491,0.00367,0.00924
2011-02-01,-0.00567,0.006,-0.0051,0.00149,-0.01453,0.00993,-0.00837,0.00685,0.00643,0.00974
2011-02-02,0.00102,-0.00416,-0.00266,-0.00192,0.00595,0.00384,0.00077,-0.00891,-0.00063,-0.003
2011-02-03,0.00911,0.00416,0.00049,-0.00308,-0.00802,-0.00182,0.00734,-0.00406,-0.00165,0.00049
2011-02-04,0.00514,-0.00624,0.00434,-0.01285,0.00039,0.0002,0.00635,-0.00247,-0.00039,-0.00423
2011-02-07,0.00199,-0.00499,-0.00137,-0.00125,0.0,0.00142,-0.00234,0.0021,0.00031,-0.00437
2011-02-08,-0.00954,0.00584,0.00124,-0.0001,-0.00364,-0.00202,-0.00891,0.01128,0.00204,0.00793
2011-02-09,-7e-05,-0.00669,0.00012,-0.00428,0.00799,-0.00413,0.00814,-0.00547,-0.00157,-0.00572
2011-02-10,0.00373,-0.00773,-0.00267,-0.00498,0.00337,-0.0009,0.00442,-0.00343,-0.00251,-0.00804
2011-02-11,0.00862,-0.00492,0.00909,-0.00989,0.00598,0.00554,0.01126,-0.005,-0.00477,-0.00829
2011-02-14,0.00341,0.0024,-0.00231,0.00483,-0.0023,0.00172,0.00317,-0.00151,0.00062,0.00437
2011-02-15,-0.00148,-0.00563,-0.00653,0.0032,0.0035,-0.0002,0.00676,0.00273,0.00164,0.00201
2011-02-16,-0.00392,0.00072,0.00404,0.00632,0.0005,0.00324,-0.0012,0.0092,0.00031,0.01259
2011-02-17,-0.00479,0.00575,-0.00676,0.01129,-0.01313,0.00142,-0.00926,0.00209,0.00305,0.00851
2011-02-18,-0.00447,0.00036,-0.0045,0.00263,-0.00276,0.00122,-0.00499,0.00241,0.00165,0.00603
2011-02-22,0.00088,0.00337,0.00717,0.00954,0.0151,-0.00335,0.01904,-0.00554,-0.00431,-0.00074
2011-02-23,-0.00708,0.00665,-0.00569,0.0078,-0.0009,-0.00627,0.00495,0.00561,0.00149,0.00876
2011-02-24,-0.00261,0.00878,0.00711,0.00732,-0.00866,0.0081,-0.00308,0.00081,0.00125,0.00477
2011-02-25,0.00269,-0.0011,0.00174,-0.00324,-0.00662,0.00346,-0.00507,-0.00624,0.00228,-0.00998
