Combination,In-Sample,Out-of-Sample
USDEUR_USDJPY_USDGBP_USDAUD_USDSEK_USDSGD,0.5661209068010076,0.5159395973154363
USDEUR_USDJPY_USDGBP_USDAUD_USDSEK_USDNOK,0.5596137699412259,0.5226510067114094
USDEUR_USDJPY_USDGBP_USDAUD_USDSGD_USDNOK,0.5604534005037783,0.5192953020134228
USDEUR_USDJPY_USDGBP_USDCAD_USDNZD_USDSEK,0.573887489504618,0.49328859060402686
USDEUR_USDJPY_USDGBP_USDCAD_USDNZD_USDSGD,0.5692695214105793,0.49328859060402686
USDEUR_USDJPY_USDGBP_USDCAD_USDNZD_USDNOK,0.5690596137699412,0.4748322147651007
USDEUR_USDJPY_USDGBP_USDCAD_USDSEK_USDSGD,0.570528967254408,0.5008389261744967
USDEUR_USDJPY_USDGBP_USDCAD_USDSEK_USDNOK,0.5690596137699412,0.4983221476510067
USDEUR_USDJPY_USDGBP_USDCAD_USDSGD_USDNOK,0.5665407220822838,0.5008389261744967
USDEUR_USDJPY_USDGBP_USDNZD_USDSEK_USDSGD,0.573887489504618,0.5058724832214765
USDEUR_USDJPY_USDGBP_USDNZD_USDSEK_USDNOK,0.5671704450041981,0.4865771812080537
USDEUR_USDJPY_USDGBP_USDNZD_USDSGD_USDNOK,0.568639798488665,0.4966442953020134
USDEUR_USDJPY_USDGBP_USDSEK_USDSGD_USDNOK,0.5680100755667506,0.5092281879194631
USDEUR_USDJPY_USDCHF_USDAUD_USDCAD_USDNZD,0.5665407220822838,0.5075503355704698
USDEUR_USDJPY_USDCHF_USDAUD_USDCAD_USDSEK,0.5596137699412259,0.511744966442953
USDEUR_USDJPY_USDCHF_USDAUD_USDCAD_USDSGD,0.5646515533165407,0.5134228187919463
USDEUR_USDJPY_USDCHF_USDAUD_USDCAD_USDNOK,0.5608732157850546,0.5167785234899329
USDEUR_USDJPY_USDCHF_USDAUD_USDNZD_USDSEK,0.565281276238455,0.5167785234899329
USDEUR_USDJPY_USDCHF_USDAUD_USDNZD_USDSGD,0.5698992443324937,0.5083892617449665
USDEUR_USDJPY_USDCHF_USDAUD_USDNZD_USDNOK,0.5583543240973972,0.5243288590604027
USDEUR_USDJPY_USDCHF_USDAUD_USDSEK_USDSGD,0.5608732157850546,0.511744966442953
USDEUR_USDJPY_USDCHF_USDAUD_USDSEK_USDNOK,0.5566750629722922,0.5201342281879194
USDEUR_USDJPY_USDCHF_USDAUD_USDSGD_USDNOK,0.5585642317380353,0.5192953020134228
USDEUR_USDJPY_USDCHF_USDCAD_USDNZD_USDSEK,0.568639798488665,0.5050335570469798
USDEUR_USDJPY_USDCHF_USDCAD_USDNZD_USDSGD,0.5719983207388749,0.49916107382550334
USDEUR_USDJPY_USDCHF_USDCAD_USDNZD_USDNOK,0.5644416456759026,0.5100671140939598
USDEUR_USDJPY_USDCHF_USDCAD_USDSEK_USDSGD,0.5659109991603695,0.5109060402684564
USDEUR_USDJPY_USDCHF_USDCAD_USDSEK_USDNOK,0.5594038623005877,0.5125838926174496
USDEUR_USDJPY_USDCHF_USDCAD_USDSGD_USDNOK,0.5608732157850546,0.5159395973154363
USDEUR_USDJPY_USDCHF_USDNZD_USDSEK_USDSGD,0.5665407220822838,0.5075503355704698
USDEUR_USDJPY_USDCHF_USDNZD_USDSEK_USDNOK,0.5594038623005877,0.5125838926174496
USDEUR_USDJPY_USDCHF_USDNZD_USDSGD_USDNOK,0.56696053736356,0.5033557046979866
USDEUR_USDJPY_USDCHF_USDSEK_USDSGD_USDNOK,0.5608732157850546,0.5109060402684564
USDEUR_USDJPY_USDAUD_USDCAD_USDNZD_USDSEK,0.5654911838790933,0.5067114093959731
USDEUR_USDJPY_USDAUD_USDCAD_USDNZD_USDSGD,0.573887489504618,0.4983221476510067
USDEUR_USDJPY_USDAUD_USDCAD_USDNZD_USDNOK,0.5612930310663308,0.5
USDEUR_USDJPY_USDAUD_USDCAD_USDSEK_USDSGD,0.5644416456759026,0.5092281879194631
USDEUR_USDJPY_USDAUD_USDCAD_USDSEK_USDNOK,0.5608732157850546,0.5125838926174496
USDEUR_USDJPY_USDAUD_USDCAD_USDSGD_USDNOK,0.5585642317380353,0.5134228187919463
USDEUR_USDJPY_USDAUD_USDNZD_USDSEK_USDSGD,0.5659109991603695,0.511744966442953
USDEUR_USDJPY_USDAUD_USDNZD_USDSEK_USDNOK,0.5566750629722922,0.5167785234899329
USDEUR_USDJPY_USDAUD_USDNZD_USDSGD_USDNOK,0.5621326616288833,0.5083892617449665
USDEUR_USDJPY_USDAUD_USDSEK_USDSGD_USDNOK,0.5615029387069689,0.5159395973154363
USDEUR_USDJPY_USDCAD_USDNZD_USDSEK_USDSGD,0.5713685978169606,0.5033557046979866
USDEUR_USDJPY_USDCAD_USDNZD_USDSEK_USDNOK,0.5692695214105793,0.5016778523489933
USDEUR_USDJPY_USDCAD_USDNZD_USDSGD_USDNOK,0.5698992443324937,0.5083892617449665
USDEUR_USDJPY_USDCAD_USDSEK_USDSGD_USDNOK,0.5606633081444165,0.5134228187919463
USDEUR_USDJPY_USDNZD_USDSEK_USDSGD_USDNOK,0.5648614609571788,0.5058724832214765
USDEUR_USDGBP_USDCHF_USDAUD_USDCAD_USDNZD,0.5659109991603695,0.5159395973154363
USDEUR_USDGBP_USDCHF_USDAUD_USDCAD_USDSEK,0.5673803526448362,0.5159395973154363
USDEUR_USDGBP_USDCHF_USDAUD_USDCAD_USDSGD,0.5701091519731318,0.5134228187919463
USDEUR_USDGBP_USDCHF_USDAUD_USDCAD_USDNOK,0.5617128463476071,0.5201342281879194
USDEUR_USDGBP_USDCHF_USDAUD_USDNZD_USDSEK,0.5606633081444165,0.5243288590604027
USDEUR_USDGBP_USDCHF_USDAUD_USDNZD_USDSGD,0.5631821998320738,0.5226510067114094
USDEUR_USDGBP_USDCHF_USDAUD_USDNZD_USDNOK,0.5606633081444165,0.5243288590604027
USDEUR_USDGBP_USDCHF_USDAUD_USDSEK_USDSGD,0.5589840470193115,0.5218120805369127
USDEUR_USDGBP_USDCHF_USDAUD_USDSEK_USDNOK,0.5560453400503779,0.5268456375838926
USDEUR_USDGBP_USDCHF_USDAUD_USDSGD_USDNOK,0.5573047858942065,0.5209731543624161
USDEUR_USDGBP_USDCHF_USDCAD_USDNZD_USDSEK,0.5673803526448362,0.5083892617449665
USDEUR_USDGBP_USDCHF_USDCAD_USDNZD_USDSGD,0.5688497061293031,0.5125838926174496
USDEUR_USDGBP_USDCHF_USDCAD_USDNZD_USDNOK,0.5631821998320738,0.5092281879194631
USDEUR_USDGBP_USDCHF_USDCAD_USDSEK_USDSGD,0.5688497061293031,0.5075503355704698
USDEUR_USDGBP_USDCHF_USDCAD_USDSEK_USDNOK,0.5629722921914357,0.5050335570469798
USDEUR_USDGBP_USDCHF_USDCAD_USDSGD_USDNOK,0.5608732157850546,0.5134228187919463
USDEUR_USDGBP_USDCHF_USDNZD_USDSEK_USDSGD,0.5671704450041981,0.5151006711409396
USDEUR_USDGBP_USDCHF_USDNZD_USDSEK_USDNOK,0.5631821998320738,0.514261744966443
USDEUR_USDGBP_USDCHF_USDNZD_USDSGD_USDNOK,0.5606633081444165,0.5125838926174496
USDEUR_USDGBP_USDCHF_USDSEK_USDSGD_USDNOK,0.5625524769101595,0.5184563758389261
USDEUR_USDGBP_USDAUD_USDCAD_USDNZD_USDSEK,0.5692695214105793,0.5176174496644296
USDEUR_USDGBP_USDAUD_USDCAD_USDNZD_USDSGD,0.5678001679261125,0.5125838926174496
USDEUR_USDGBP_USDAUD_USDCAD_USDNZD_USDNOK,0.5636020151133502,0.5075503355704698
USDEUR_USDGBP_USDAUD_USDCAD_USDSEK_USDSGD,0.5657010915197314,0.5167785234899329
USDEUR_USDGBP_USDAUD_USDCAD_USDSEK_USDNOK,0.5661209068010076,0.5083892617449665
USDEUR_USDGBP_USDAUD_USDCAD_USDSGD_USDNOK,0.5646515533165407,0.5134228187919463
USDEUR_USDGBP_USDAUD_USDNZD_USDSEK_USDSGD,0.5640218303946264,0.5176174496644296
USDEUR_USDGBP_USDAUD_USDNZD_USDSEK_USDNOK,0.5619227539882452,0.5176174496644296
USDEUR_USDGBP_USDAUD_USDNZD_USDSGD_USDNOK,0.5642317380352645,0.5134228187919463
USDEUR_USDGBP_USDAUD_USDSEK_USDSGD_USDNOK,0.5568849706129303,0.5218120805369127
USDEUR_USDGBP_USDCAD_USDNZD_USDSEK_USDSGD,0.5682199832073888,0.5075503355704698
USDEUR_USDGBP_USDCAD_USDNZD_USDSEK_USDNOK,0.5636020151133502,0.5058724832214765
USDEUR_USDGBP_USDCAD_USDNZD_USDSGD_USDNOK,0.5608732157850546,0.5050335570469798
USDEUR_USDGBP_USDCAD_USDSEK_USDSGD_USDNOK,0.5631821998320738,0.50251677852349
USDEUR_USDGBP_USDNZD_USDSEK_USDSGD_USDNOK,0.5629722921914357,0.514261744966443
USDEUR_USDCHF_USDAUD_USDCAD_USDNZD_USDSEK,0.5638119227539883,0.5176174496644296
USDEUR_USDCHF_USDAUD_USDCAD_USDNZD_USDSGD,0.5667506297229219,0.5151006711409396
USDEUR_USDCHF_USDAUD_USDCAD_USDNZD_USDNOK,0.5631821998320738,0.5234899328859061
USDEUR_USDCHF_USDAUD_USDCAD_USDSEK_USDSGD,0.5604534005037783,0.5159395973154363
USDEUR_USDCHF_USDAUD_USDCAD_USDSEK_USDNOK,0.5573047858942065,0.5192953020134228
USDEUR_USDCHF_USDAUD_USDCAD_USDSGD_USDNOK,0.5602434928631402,0.5176174496644296
USDEUR_USDCHF_USDAUD_USDNZD_USDSEK_USDSGD,0.5596137699412259,0.5176174496644296
USDEUR_USDCHF_USDAUD_USDNZD_USDSEK_USDNOK,0.5570948782535684,0.5293624161073825
USDEUR_USDCHF_USDAUD_USDNZD_USDSGD_USDNOK,0.559823677581864,0.5251677852348994
USDEUR_USDCHF_USDAUD_USDSEK_USDSGD_USDNOK,0.5520570948782536,0.5218120805369127
USDEUR_USDCHF_USDCAD_USDNZD_USDSEK_USDSGD,0.5684298908480269,0.5151006711409396
USDEUR_USDCHF_USDCAD_USDNZD_USDSEK_USDNOK,0.5615029387069689,0.5176174496644296
USDEUR_USDCHF_USDCAD_USDNZD_USDSGD_USDNOK,0.565281276238455,0.5201342281879194
USDEUR_USDCHF_USDCAD_USDSEK_USDSGD_USDNOK,0.5568849706129303,0.5184563758389261
USDEUR_USDCHF_USDNZD_USDSEK_USDSGD_USDNOK,0.5575146935348446,0.5151006711409396
USDEUR_USDAUD_USDCAD_USDNZD_USDSEK_USDSGD,0.5661209068010076,0.5209731543624161
USDEUR_USDAUD_USDCAD_USDNZD_USDSEK_USDNOK,0.5585642317380353,0.5159395973154363
USDEUR_USDAUD_USDCAD_USDNZD_USDSGD_USDNOK,0.5589840470193115,0.5184563758389261
USDEUR_USDAUD_USDCAD_USDSEK_USDSGD_USDNOK,0.5564651553316541,0.5184563758389261
USDEUR_USDAUD_USDNZD_USDSEK_USDSGD_USDNOK,0.5568849706129303,0.5201342281879194
USDEUR_USDCAD_USDNZD_USDSEK_USDSGD_USDNOK,0.5564651553316541,0.5176174496644296
USDJPY_USDGBP_USDCHF_USDAUD_USDCAD_USDNZD,0.5673803526448362,0.49580536912751677
USDJPY_USDGBP_USDCHF_USDAUD_USDCAD_USDSEK,0.5688497061293031,0.4983221476510067
USDJPY_USDGBP_USDCHF_USDAUD_USDCAD_USDSGD,0.5694794290512175,0.511744966442953
USDJPY_USDGBP_USDCHF_USDAUD_USDCAD_USDNOK,0.5619227539882452,0.4924496644295302
USDJPY_USDGBP_USDCHF_USDAUD_USDNZD_USDSEK,0.5684298908480269,0.5184563758389261
USDJPY_USDGBP_USDCHF_USDAUD_USDNZD_USDSGD,0.5640218303946264,0.5058724832214765
USDJPY_USDGBP_USDCHF_USDAUD_USDNZD_USDNOK,0.5594038623005877,0.511744966442953
USDJPY_USDGBP_USDCHF_USDAUD_USDSEK_USDSGD,0.5617128463476071,0.5134228187919463
USDJPY_USDGBP_USDCHF_USDAUD_USDSEK_USDNOK,0.5600335852225021,0.5184563758389261
USDJPY_USDGBP_USDCHF_USDAUD_USDSGD_USDNOK,0.5577246011754828,0.5159395973154363
USDJPY_USDGBP_USDCHF_USDCAD_USDNZD_USDSEK,0.5745172124265323,0.49161073825503354
USDJPY_USDGBP_USDCHF_USDCAD_USDNZD_USDSGD,0.568639798488665,0.5033557046979866
USDJPY_USDGBP_USDCHF_USDCAD_USDNZD_USDNOK,0.5690596137699412,0.4874161073825503
USDJPY_USDGBP_USDCHF_USDCAD_USDSEK_USDSGD,0.5711586901763224,0.5
USDJPY_USDGBP_USDCHF_USDCAD_USDSEK_USDNOK,0.5696893366918556,0.4941275167785235
USDJPY_USDGBP_USDCHF_USDCAD_USDSGD_USDNOK,0.5648614609571788,0.5058724832214765
USDJPY_USDGBP_USDCHF_USDNZD_USDSEK_USDSGD,0.570528967254408,0.5050335570469798
USDJPY_USDGBP_USDCHF_USDNZD_USDSEK_USDNOK,0.5654911838790933,0.49916107382550334
USDJPY_USDGBP_USDCHF_USDNZD_USDSGD_USDNOK,0.5644416456759026,0.5016778523489933
USDJPY_USDGBP_USDCHF_USDSEK_USDSGD_USDNOK,0.563392107472712,0.5067114093959731
USDJPY_USDGBP_USDAUD_USDCAD_USDNZD_USDSEK,0.5707388748950462,0.48825503355704697
USDJPY_USDGBP_USDAUD_USDCAD_USDNZD_USDSGD,0.5696893366918556,0.4823825503355705
USDJPY_USDGBP_USDAUD_USDCAD_USDNZD_USDNOK,0.5680100755667506,0.4588926174496644
USDJPY_USDGBP_USDAUD_USDCAD_USDSEK_USDSGD,0.5694794290512175,0.5033557046979866
USDJPY_USDGBP_USDAUD_USDCAD_USDSEK_USDNOK,0.5654911838790933,0.48070469798657717
USDJPY_USDGBP_USDAUD_USDCAD_USDSGD_USDNOK,0.5640218303946264,0.48322147651006714
USDJPY_USDGBP_USDAUD_USDNZD_USDSEK_USDSGD,0.5673803526448362,0.4974832214765101
USDJPY_USDGBP_USDAUD_USDNZD_USDSEK_USDNOK,0.5673803526448362,0.46560402684563756
USDJPY_USDGBP_USDAUD_USDNZD_USDSGD_USDNOK,0.5659109991603695,0.4748322147651007
USDJPY_USDGBP_USDAUD_USDSEK_USDSGD_USDNOK,0.5625524769101595,0.5050335570469798
USDJPY_USDGBP_USDCAD_USDNZD_USDSEK_USDSGD,0.5711586901763224,0.4949664429530201
USDJPY_USDGBP_USDCAD_USDNZD_USDSEK_USDNOK,0.5698992443324937,0.4748322147651007
USDJPY_USDGBP_USDCAD_USDNZD_USDSGD_USDNOK,0.5678001679261125,0.4790268456375839
USDJPY_USDGBP_USDCAD_USDSEK_USDSGD_USDNOK,0.565281276238455,0.4823825503355705
USDJPY_USDGBP_USDNZD_USDSEK_USDSGD_USDNOK,0.5692695214105793,0.4798657718120805
USDJPY_USDCHF_USDAUD_USDCAD_USDNZD_USDSEK,0.5621326616288833,0.5134228187919463
USDJPY_USDCHF_USDAUD_USDCAD_USDNZD_USDSGD,0.5661209068010076,0.5092281879194631
USDJPY_USDCHF_USDAUD_USDCAD_USDNZD_USDNOK,0.5623425692695214,0.5041946308724832
USDJPY_USDCHF_USDAUD_USDCAD_USDSEK_USDSGD,0.5642317380352645,0.5075503355704698
USDJPY_USDCHF_USDAUD_USDCAD_USDSEK_USDNOK,0.5589840470193115,0.5100671140939598
USDJPY_USDCHF_USDAUD_USDCAD_USDSGD_USDNOK,0.5604534005037783,0.514261744966443
USDJPY_USDCHF_USDAUD_USDNZD_USDSEK_USDSGD,0.5619227539882452,0.5125838926174496
USDJPY_USDCHF_USDAUD_USDNZD_USDSEK_USDNOK,0.558144416456759,0.5226510067114094
USDJPY_USDCHF_USDAUD_USDNZD_USDSGD_USDNOK,0.5638119227539883,0.5125838926174496
USDJPY_USDCHF_USDAUD_USDSEK_USDSGD_USDNOK,0.5585642317380353,0.514261744966443
USDJPY_USDCHF_USDCAD_USDNZD_USDSEK_USDSGD,0.5673803526448362,0.5100671140939598
USDJPY_USDCHF_USDCAD_USDNZD_USDSEK_USDNOK,0.5657010915197314,0.5
USDJPY_USDCHF_USDCAD_USDNZD_USDSGD_USDNOK,0.5682199832073888,0.5092281879194631
USDJPY_USDCHF_USDCAD_USDSEK_USDSGD_USDNOK,0.5636020151133502,0.5125838926174496
USDJPY_USDCHF_USDNZD_USDSEK_USDSGD_USDNOK,0.5675902602854744,0.5058724832214765
USDJPY_USDAUD_USDCAD_USDNZD_USDSEK_USDSGD,0.5661209068010076,0.5159395973154363
USDJPY_USDAUD_USDCAD_USDNZD_USDSEK_USDNOK,0.563392107472712,0.49580536912751677
USDJPY_USDAUD_USDCAD_USDNZD_USDSGD_USDNOK,0.5682199832073888,0.4899328859060403
USDJPY_USDAUD_USDCAD_USDSEK_USDSGD_USDNOK,0.5623425692695214,0.5067114093959731
USDJPY_USDAUD_USDNZD_USDSEK_USDSGD_USDNOK,0.5612930310663308,0.5050335570469798
USDJPY_USDCAD_USDNZD_USDSEK_USDSGD_USDNOK,0.5690596137699412,0.49328859060402686
USDGBP_USDCHF_USDAUD_USDCAD_USDNZD_USDSEK,0.5644416456759026,0.5125838926174496
USDGBP_USDCHF_USDAUD_USDCAD_USDNZD_USDSGD,0.5663308144416457,0.5151006711409396
USDGBP_USDCHF_USDAUD_USDCAD_USDNZD_USDNOK,0.5627623845507976,0.5083892617449665
USDGBP_USDCHF_USDAUD_USDCAD_USDSEK_USDSGD,0.5657010915197314,0.511744966442953
USDGBP_USDCHF_USDAUD_USDCAD_USDSEK_USDNOK,0.5619227539882452,0.5109060402684564
USDGBP_USDCHF_USDAUD_USDCAD_USDSGD_USDNOK,0.5646515533165407,0.5092281879194631
USDGBP_USDCHF_USDAUD_USDNZD_USDSEK_USDSGD,0.5627623845507976,0.514261744966443
USDGBP_USDCHF_USDAUD_USDNZD_USDSEK_USDNOK,0.5604534005037783,0.514261744966443
USDGBP_USDCHF_USDAUD_USDNZD_USDSGD_USDNOK,0.5606633081444165,0.514261744966443
USDGBP_USDCHF_USDAUD_USDSEK_USDSGD_USDNOK,0.556255247691016,0.5201342281879194
USDGBP_USDCHF_USDCAD_USDNZD_USDSEK_USDSGD,0.5657010915197314,0.5033557046979866
USDGBP_USDCHF_USDCAD_USDNZD_USDSEK_USDNOK,0.5606633081444165,0.5041946308724832
USDGBP_USDCHF_USDCAD_USDNZD_USDSGD_USDNOK,0.563392107472712,0.5100671140939598
USDGBP_USDCHF_USDCAD_USDSEK_USDSGD_USDNOK,0.5577246011754828,0.5058724832214765
USDGBP_USDCHF_USDNZD_USDSEK_USDSGD_USDNOK,0.5610831234256927,0.5041946308724832
USDGBP_USDAUD_USDCAD_USDNZD_USDSEK_USDSGD,0.5608732157850546,0.5100671140939598
USDGBP_USDAUD_USDCAD_USDNZD_USDSEK_USDNOK,0.5636020151133502,0.4941275167785235
USDGBP_USDAUD_USDCAD_USDNZD_USDSGD_USDNOK,0.5619227539882452,0.49328859060402686
USDGBP_USDAUD_USDCAD_USDSEK_USDSGD_USDNOK,0.5617128463476071,0.5058724832214765
USDGBP_USDAUD_USDNZD_USDSEK_USDSGD_USDNOK,0.5589840470193115,0.50251677852349
USDGBP_USDCAD_USDNZD_USDSEK_USDSGD_USDNOK,0.5636020151133502,0.49328859060402686
USDCHF_USDAUD_USDCAD_USDNZD_USDSEK_USDSGD,0.5671704450041981,0.5184563758389261
USDCHF_USDAUD_USDCAD_USDNZD_USDSEK_USDNOK,0.5640218303946264,0.5218120805369127
USDCHF_USDAUD_USDCAD_USDNZD_USDSGD_USDNOK,0.5631821998320738,0.5159395973154363
USDCHF_USDAUD_USDCAD_USDSEK_USDSGD_USDNOK,0.5560453400503779,0.5125838926174496
USDCHF_USDAUD_USDNZD_USDSEK_USDSGD_USDNOK,0.5596137699412259,0.5201342281879194
USDCHF_USDCAD_USDNZD_USDSEK_USDSGD_USDNOK,0.5636020151133502,0.5167785234899329
USDAUD_USDCAD_USDNZD_USDSEK_USDSGD_USDNOK,0.5625524769101595,0.5159395973154363
USDEUR_USDJPY_USDGBP_USDCHF_USDAUD_USDCAD_USDNZD,0.5728379513014273,0.5033557046979866
USDEUR_USDJPY_USDGBP_USDCHF_USDAUD_USDCAD_USDSEK,0.5724181360201511,0.5075503355704698
USDEUR_USDJPY_USDGBP_USDCHF_USDAUD_USDCAD_USDSGD,0.5749370277078085,0.5100671140939598
USDEUR_USDJPY_USDGBP_USDCHF_USDAUD_USDCAD_USDNOK,0.570528967254408,0.5075503355704698
USDEUR_USDJPY_USDGBP_USDCHF_USDAUD_USDNZD_USDSEK,0.5663308144416457,0.5226510067114094
USDEUR_USDJPY_USDGBP_USDCHF_USDAUD_USDNZD_USDSGD,0.5736775818639799,0.5134228187919463
USDEUR_USDJPY_USDGBP_USDCHF_USDAUD_USDNZD_USDNOK,0.5619227539882452,0.5209731543624161
USDEUR_USDJPY_USDGBP_USDCHF_USDAUD_USDSEK_USDSGD,0.5657010915197314,0.5184563758389261
USDEUR_USDJPY_USDGBP_USDCHF_USDAUD_USDSEK_USDNOK,0.5644416456759026,0.5251677852348994
USDEUR_USDJPY_USDGBP_USDCHF_USDAUD_USDSGD_USDNOK,0.5644416456759026,0.5218120805369127
USDEUR_USDJPY_USDGBP_USDCHF_USDCAD_USDNZD_USDSEK,0.5776658270361041,0.5016778523489933
USDEUR_USDJPY_USDGBP_USDCHF_USDCAD_USDNZD_USDSGD,0.5768261964735516,0.5016778523489933
USDEUR_USDJPY_USDGBP_USDCHF_USDCAD_USDNZD_USDNOK,0.5751469353484466,0.4966442953020134
USDEUR_USDJPY_USDGBP_USDCHF_USDCAD_USDSEK_USDSGD,0.5787153652392947,0.5016778523489933
USDEUR_USDJPY_USDGBP_USDCHF_USDCAD_USDSEK_USDNOK,0.5732577665827037,0.5008389261744967
USDEUR_USDJPY_USDGBP_USDCHF_USDCAD_USDSGD_USDNOK,0.5682199832073888,0.5050335570469798
USDEUR_USDJPY_USDGBP_USDCHF_USDNZD_USDSEK_USDSGD,0.5757766582703611,0.5100671140939598
USDEUR_USDJPY_USDGBP_USDCHF_USDNZD_USDSEK_USDNOK,0.5678001679261125,0.5092281879194631
USDEUR_USDJPY_USDGBP_USDCHF_USDNZD_USDSGD_USDNOK,0.5698992443324937,0.5100671140939598
USDEUR_USDJPY_USDGBP_USDCHF_USDSEK_USDSGD_USDNOK,0.5659109991603695,0.511744966442953
USDEUR_USDJPY_USDGBP_USDAUD_USDCAD_USDNZD_USDSEK,0.5740973971452561,0.5016778523489933
USDEUR_USDJPY_USDGBP_USDAUD_USDCAD_USDNZD_USDSGD,0.5757766582703611,0.5016778523489933
USDEUR_USDJPY_USDGBP_USDAUD_USDCAD_USDNZD_USDNOK,0.5728379513014273,0.49077181208053694
USDEUR_USDJPY_USDGBP_USDAUD_USDCAD_USDSEK_USDSGD,0.5747271200671704,0.5067114093959731
USDEUR_USDJPY_USDGBP_USDAUD_USDCAD_USDSEK_USDNOK,0.5724181360201511,0.5058724832214765
USDEUR_USDJPY_USDGBP_USDAUD_USDCAD_USDSGD_USDNOK,0.5692695214105793,0.5125838926174496
USDEUR_USDJPY_USDGBP_USDAUD_USDNZD_USDSEK_USDSGD,0.5703190596137699,0.5083892617449665
USDEUR_USDJPY_USDGBP_USDAUD_USDNZD_USDSEK_USDNOK,0.5654911838790933,0.50251677852349
USDEUR_USDJPY_USDGBP_USDAUD_USDNZD_USDSGD_USDNOK,0.5694794290512175,0.5083892617449665
USDEUR_USDJPY_USDGBP_USDAUD_USDSEK_USDSGD_USDNOK,0.565281276238455,0.5201342281879194
USDEUR_USDJPY_USDGBP_USDCAD_USDNZD_USDSEK_USDSGD,0.5789252728799328,0.50251677852349
USDEUR_USDJPY_USDGBP_USDCAD_USDNZD_USDSEK_USDNOK,0.5747271200671704,0.49580536912751677
USDEUR_USDJPY_USDGBP_USDCAD_USDNZD_USDSGD_USDNOK,0.5734676742233418,0.5
USDEUR_USDJPY_USDGBP_USDCAD_USDSEK_USDSGD_USDNOK,0.5734676742233418,0.5016778523489933
USDEUR_USDJPY_USDGBP_USDNZD_USDSEK_USDSGD_USDNOK,0.5728379513014273,0.5067114093959731
USDEUR_USDJPY_USDCHF_USDAUD_USDCAD_USDNZD_USDSEK,0.5661209068010076,0.5109060402684564
USDEUR_USDJPY_USDCHF_USDAUD_USDCAD_USDNZD_USDSGD,0.572208228379513,0.5151006711409396
USDEUR_USDJPY_USDCHF_USDAUD_USDCAD_USDNZD_USDNOK,0.563392107472712,0.5151006711409396
USDEUR_USDJPY_USDCHF_USDAUD_USDCAD_USDSEK_USDSGD,0.5654911838790933,0.5092281879194631
USDEUR_USDJPY_USDCHF_USDAUD_USDCAD_USDSEK_USDNOK,0.5617128463476071,0.5167785234899329
USDEUR_USDJPY_USDCHF_USDAUD_USDCAD_USDSGD_USDNOK,0.5661209068010076,0.5151006711409396
USDEUR_USDJPY_USDCHF_USDAUD_USDNZD_USDSEK_USDSGD,0.568639798488665,0.511744966442953
USDEUR_USDJPY_USDCHF_USDAUD_USDNZD_USDSEK_USDNOK,0.5594038623005877,0.5226510067114094
USDEUR_USDJPY_USDCHF_USDAUD_USDNZD_USDSGD_USDNOK,0.5648614609571788,0.5159395973154363
USDEUR_USDJPY_USDCHF_USDAUD_USDSEK_USDSGD_USDNOK,0.5636020151133502,0.5134228187919463
USDEUR_USDJPY_USDCHF_USDCAD_USDNZD_USDSEK_USDSGD,0.5747271200671704,0.5033557046979866
USDEUR_USDJPY_USDCHF_USDCAD_USDNZD_USDSEK_USDNOK,0.5698992443324937,0.511744966442953
USDEUR_USDJPY_USDCHF_USDCAD_USDNZD_USDSGD_USDNOK,0.5743073047858942,0.511744966442953
USDEUR_USDJPY_USDCHF_USDCAD_USDSEK_USDSGD_USDNOK,0.5644416456759026,0.511744966442953
USDEUR_USDJPY_USDCHF_USDNZD_USDSEK_USDSGD_USDNOK,0.5688497061293031,0.5058724832214765
USDEUR_USDJPY_USDAUD_USDCAD_USDNZD_USDSEK_USDSGD,0.5749370277078085,0.5167785234899329
USDEUR_USDJPY_USDAUD_USDCAD_USDNZD_USDSEK_USDNOK,0.5644416456759026,0.511744966442953
USDEUR_USDJPY_USDAUD_USDCAD_USDNZD_USDSGD_USDNOK,0.5709487825356843,0.5159395973154363
USDEUR_USDJPY_USDAUD_USDCAD_USDSEK_USDSGD_USDNOK,0.5661209068010076,0.5092281879194631
USDEUR_USDJPY_USDAUD_USDNZD_USDSEK_USDSGD_USDNOK,0.5640218303946264,0.5134228187919463
USDEUR_USDJPY_USDCAD_USDNZD_USDSEK_USDSGD_USDNOK,0.5730478589420654,0.511744966442953
USDEUR_USDGBP_USDCHF_USDAUD_USDCAD_USDNZD_USDSEK,0.5709487825356843,0.5184563758389261
USDEUR_USDGBP_USDCHF_USDAUD_USDCAD_USDNZD_USDSGD,0.5715785054575987,0.5151006711409396
USDEUR_USDGBP_USDCHF_USDAUD_USDCAD_USDNZD_USDNOK,0.5663308144416457,0.511744966442953
USDEUR_USDGBP_USDCHF_USDAUD_USDCAD_USDSEK_USDSGD,0.5709487825356843,0.5176174496644296
USDEUR_USDGBP_USDCHF_USDAUD_USDCAD_USDSEK_USDNOK,0.5659109991603695,0.5192953020134228
USDEUR_USDGBP_USDCHF_USDAUD_USDCAD_USDSGD_USDNOK,0.5663308144416457,0.5125838926174496
USDEUR_USDGBP_USDCHF_USDAUD_USDNZD_USDSEK_USDSGD,0.5663308144416457,0.5201342281879194
USDEUR_USDGBP_USDCHF_USDAUD_USDNZD_USDSEK_USDNOK,0.5638119227539883,0.5218120805369127
