DATE,USDEUR,USDJPY,USDGBP,USDCHF,USDAUD,USDCAD,USDHKD,USDNZD,USDSEK,USDSGD,USDNOK,USDKRW,USDTRY,USDMXN
2021-04-09,1.1897,109.64,1.3734,0.9249,0.7631,1.254,4.1319,0.7047,8.5399,1.3406,8.5062,1120.84,4.1319,4.1319
2021-04-12,1.1907,109.43,1.3741,0.9228,0.762,1.2556,4.1351,0.7029,8.5795,1.3413,8.4923,1124.6,4.1351,4.1351
2021-04-13,1.1939,109.19,1.3742,0.9213,0.7629,1.2541,4.1345,0.7039,8.5271,1.342,8.495,1125.63,4.1345,4.1345
2021-04-14,1.1974,108.93,1.379,0.9228,0.7731,1.2515,4.1252,0.7148,8.4549,1.3355,8.3911,1116.43,4.1252,4.1252
2021-04-15,1.1964,108.78,1.3781,0.9227,0.7746,1.2539,4.1222,0.7166,8.4573,1.3347,8.3875,1115.04,4.1222,4.1222
2021-04-16,1.198,108.78,1.3826,0.9196,0.7734,1.2498,4.1248,0.7137,8.4425,1.334,8.365,1114.93,4.1248,4.1248
2021-04-19,1.2028,108.09,1.3977,0.9155,0.7759,1.2534,4.1221,0.7175,8.4088,1.3306,8.3105,1115.03,4.1221,4.1221
2021-04-20,1.2045,108.07,1.3955,0.9145,0.7742,1.2574,4.1155,0.7186,8.4245,1.3285,8.3365,1116.68,4.1155,4.1155
2021-04-21,1.2033,108.09,1.3936,0.9166,0.7755,1.2484,4.1185,0.7214,8.4138,1.3283,8.338,1117.8,4.1185,4.1185
2021-04-22,1.2012,108.17,1.3851,0.9182,0.7725,1.249,4.109,0.7167,8.4347,1.3292,8.3538,1117.3,4.109,4.109
2021-04-23,1.2069,107.94,1.3845,0.9152,0.7739,1.2495,4.1079,0.7179,8.403,1.3275,8.3125,1115.1,4.1079,4.1079
2021-04-26,1.2083,108.12,1.389,0.9145,0.7802,1.2399,4.0964,0.7232,8.3818,1.3258,8.283,1110.88,4.0964,4.0964
2021-04-27,1.2079,108.56,1.3908,0.9134,0.7775,1.2396,4.0956,0.7213,8.3775,1.3257,8.2791,1109.6,4.0956,4.0956
2021-04-28,1.2098,108.81,1.3917,0.9124,0.7768,1.2354,4.1005,0.7242,8.3651,1.3253,8.2252,1112.28,4.1005,4.1005
2021-04-29,1.211,108.94,1.3956,0.9099,0.7759,1.2295,4.1005,0.7231,8.3793,1.3264,8.2149,1108.54,4.1005,4.1005
2021-04-30,1.203,109.33,1.3838,0.9127,0.7716,1.2291,4.0857,0.7169,8.4503,1.3298,8.3031,1115.58,4.0857,4.0857
2021-05-03,1.2059,109.08,1.3913,0.9116,0.7758,1.2275,4.1033,0.7197,8.4229,1.3296,8.2867,1122.88,4.1033,4.1033
2021-05-04,1.2014,109.34,1.3873,0.9136,0.7688,1.232,4.1203,0.7128,8.4835,1.3371,8.3577,1122.05,4.1203,4.1203
2021-05-05,1.2003,109.27,1.3913,0.913,0.775,1.2262,4.1182,0.7211,8.4894,1.3353,8.3519,1125.82,4.1182,4.1182
2021-05-06,1.2049,109.17,1.388,0.9096,0.7768,1.2192,4.1219,0.7221,8.4392,1.3342,8.3175,1121.94,4.1219,4.1219
2021-05-07,1.2165,108.52,1.4,0.9009,0.7861,1.2137,4.11,0.7296,8.3142,1.3237,8.2085,1121.06,4.11,4.11
2021-05-10,1.217,108.7,1.4153,0.8986,0.7876,1.2085,4.1032,0.7305,8.3094,1.3233,8.2294,1112.28,4.1032,4.1032
2021-05-11,1.2169,108.53,1.4149,0.902,0.7843,1.2092,4.117,0.7275,8.3055,1.3251,8.2523,1119.38,4.117,4.117
2021-05-12,1.2074,109.53,1.4081,0.9088,0.7734,1.2104,4.1245,0.7166,8.4164,1.3334,8.3276,1124.33,4.1245,4.1245
2021-05-13,1.207,109.56,1.4033,0.9068,0.7723,1.2147,4.1245,0.718,8.4165,1.3339,8.3788,1130.35,4.1245,4.1245
2021-05-14,1.2141,109.37,1.4096,0.9021,0.7776,1.2114,4.1245,0.7244,8.3399,1.3326,8.2371,1126.76,4.1245,4.1245
2021-05-17,1.2155,109.17,1.4127,0.9016,0.7765,1.2073,4.13,0.7212,8.3312,1.3353,8.2655,1136.03,4.13,4.13
2021-05-18,1.2203,109.01,1.4184,0.8986,0.7782,1.2061,4.1235,0.7239,8.2972,1.3305,8.2179,1129.67,4.1235,4.1235
2021-05-19,1.2216,108.76,1.4169,0.9003,0.7753,1.2089,4.1344,0.7187,8.325,1.3316,8.2839,1128.18,4.1344,4.1344
2021-05-20,1.2225,108.79,1.4182,0.8985,0.778,1.2049,4.145,0.7212,8.2983,1.3308,8.2933,1127.74,4.145,4.145
2021-05-21,1.2178,108.94,1.4158,0.8987,0.7731,1.2072,4.139,0.7165,8.3251,1.3317,8.3992,1126.59,4.139,4.139
2021-05-24,1.221,108.81,1.4147,0.8973,0.7741,1.2082,4.144,0.7205,8.3226,1.3291,8.3577,1125.28,4.144,4.144
2021-05-25,1.2233,108.95,1.4123,0.8971,0.7741,1.2069,4.1432,0.7216,8.2798,1.3266,8.3231,1123.21,4.1432,4.1432
2021-05-26,1.2204,109.1,1.4129,0.8973,0.7743,1.2111,4.1432,0.7292,8.3117,1.3245,8.349,1117.63,4.1432,4.1432
2021-05-27,1.2194,109.81,1.4172,0.8977,0.7736,1.2075,4.1375,0.7291,8.2918,1.3246,8.3615,1117.47,4.1375,4.1375
2021-05-28,1.2194,109.83,1.4188,0.8995,0.7706,1.2087,4.1302,0.7252,8.3019,1.3226,8.347,1114.48,4.1302,4.1302
2021-05-31,,,,,,,,,,,,,,
2021-06-01,1.2241,109.43,1.4168,0.8954,0.7765,1.2031,4.1253,0.7257,8.2624,1.3215,8.3051,1106.43,4.1253,4.1253
2021-06-02,1.2213,109.59,1.4177,0.898,0.7752,1.2047,4.124,0.7245,8.2665,1.3221,8.2982,1110.37,4.124,4.124
2021-06-03,1.2122,110.28,1.4099,0.9051,0.7652,1.2116,4.1215,0.7144,8.3381,1.3278,8.3899,1117.63,4.1215,4.1215
2021-06-04,1.2173,109.42,1.4175,0.899,0.7742,1.2088,4.1269,0.7204,8.2659,1.324,8.3063,1112.03,4.1269,4.1269
2021-06-07,1.22,109.25,1.4179,0.8969,0.7765,1.2062,4.1269,0.7242,8.2576,1.3226,8.2609,1111.01,4.1269,4.1269
2021-06-08,1.218,109.47,1.4146,0.8963,0.7741,1.2101,4.1197,0.7196,8.2632,1.324,8.2596,1116.43,4.1197,4.1197
2021-06-09,1.2184,109.61,1.4124,0.8958,0.7731,1.2102,4.1175,0.7175,8.2594,1.3246,8.2733,1116.58,4.1175,4.1175
2021-06-10,1.2173,109.49,1.4165,0.8951,0.7752,1.2095,4.119,0.7199,8.2494,1.3239,8.2732,1114.17,4.119,4.119
2021-06-11,1.2101,109.75,1.4114,0.8993,0.7696,1.2162,4.1071,0.7125,8.3263,1.3264,8.3486,1116.57,4.1071,4.1071
2021-06-14,1.2126,109.98,1.4116,0.8991,0.7718,1.2131,4.1135,0.7146,8.3174,1.3265,8.3096,1117.57,4.1135,4.1135
2021-06-15,1.212,110.12,1.4073,0.8985,0.7676,1.2202,4.1157,0.711,8.3387,1.3283,8.3454,1118.33,4.1157,4.1157
2021-06-16,1.2119,109.88,1.411,0.8986,0.7712,1.2165,4.1155,0.7145,8.3577,1.3261,8.3698,1118.42,4.1155,4.1155
2021-06-17,1.1911,110.28,1.3916,0.9173,0.7555,1.2353,4.1382,0.7004,8.5405,1.3427,8.5428,1130.14,4.1382,4.1382
2021-06-18,1.1872,110.21,1.3817,0.9215,0.7499,1.2437,4.1376,0.6939,8.6193,1.3445,8.6769,1135.28,4.1376,4.1376
2021-06-21,1.1909,110.22,1.3915,0.9184,0.7528,1.237,4.147,0.6988,8.5387,1.3439,8.5804,1134.19,4.147,4.147
2021-06-22,1.191,110.75,1.3921,0.92,0.7528,1.2364,4.159,0.7002,8.504,1.3457,8.5729,1137.07,4.159,4.159
2021-06-23,1.195,110.86,1.3977,0.9169,0.7589,1.2286,4.159,0.7059,8.4787,1.3442,8.5058,1133.89,4.159,4.159
2021-06-24,1.1927,110.91,1.3907,0.9188,0.7573,1.2337,4.161,0.705,8.4698,1.3437,8.5145,1131.5,4.161,4.161
2021-06-25,1.194,110.78,1.3899,0.9175,0.7595,1.2293,4.1542,0.7075,8.4826,1.3421,8.4935,1127.36,4.1542,4.1542
2021-06-28,1.1938,110.5,1.3895,0.9184,0.7574,1.2325,4.143,0.7054,8.5067,1.3422,8.5185,1130.29,4.143,4.143
2021-06-29,1.1905,110.53,1.3845,0.9201,0.7517,1.2378,4.15,0.6995,8.5217,1.3453,8.5477,1131.68,4.15,4.15
2021-06-30,1.1848,111.05,1.3806,0.9253,0.7496,1.2404,4.1479,0.6978,8.5609,1.3453,8.6154,1130.42,4.1479,4.1479
2021-07-01,1.1857,111.56,1.378,0.9253,0.7472,1.2405,4.1575,0.698,8.5749,1.3481,8.6172,1134.37,4.1575,4.1575
2021-07-02,1.1848,111.28,1.3795,0.9224,0.7499,1.2346,4.162,0.7007,8.5561,1.3482,8.6123,1132.42,4.162,4.162
2021-07-05,,,,,,,,,,,,,,
2021-07-06,1.1816,110.66,1.3792,0.9245,0.7496,1.2466,4.154,0.7009,8.5862,1.3478,8.7028,1137.17,4.154,4.154
2021-07-07,1.1803,110.62,1.3792,0.9252,0.7485,1.2506,4.1605,0.7013,8.6261,1.3483,8.7354,1141.26,4.1605,4.1605
2021-07-08,1.184,109.82,1.3767,0.9153,0.7437,1.2533,4.18,0.6952,8.5879,1.3525,8.777,1147.96,4.18,4.18
2021-07-09,1.1861,110.18,1.3842,0.9151,0.748,1.2476,4.1894,0.6984,8.5788,1.352,8.6986,1145.08,4.1894,4.1894
2021-07-12,1.1858,110.36,1.3886,0.9154,0.749,1.2455,4.1901,0.6986,8.575,1.3516,8.6939,1146.29,4.1901,4.1901
2021-07-13,1.1813,110.36,1.3847,0.9164,0.7471,1.2511,4.191,0.6972,8.628,1.3538,8.7392,1146.29,4.191,4.191
2021-07-14,1.1826,110.03,1.3854,0.9154,0.7469,1.2521,4.199,0.7026,8.6245,1.3543,8.7479,1147.43,4.199,4.199
2021-07-15,1.1806,110.05,1.3849,0.9186,0.7436,1.2575,4.201,0.6994,8.6704,1.3545,8.8145,1141.21,4.201,4.201
2021-07-16,1.181,110.13,1.3785,0.9192,0.7409,1.2586,4.204,0.7011,8.6762,1.356,8.8346,1139.35,4.204,4.204
2021-07-19,1.1804,109.45,1.369,0.9179,0.7343,1.2752,4.2235,0.6944,8.6806,1.3628,8.9323,1147.17,4.2235,4.2235
2021-07-20,1.1776,109.92,1.3615,0.9218,0.7325,1.2724,4.2235,0.6914,8.7038,1.3673,9.0168,1150.45,4.2235,4.2235
2021-07-21,1.1799,110.22,1.3695,0.9179,0.7357,1.2538,4.2316,0.697,8.6899,1.3635,8.888,1153.03,4.2316,4.2316
2021-07-22,1.1771,110.1,1.375,0.9195,0.7365,1.2578,4.223,0.6957,8.6832,1.3596,8.8691,1149.99,4.223,4.223
2021-07-23,1.1761,110.52,1.3749,0.9211,0.7364,1.258,4.2264,0.6975,8.6904,1.3602,8.8788,1153.53,4.2264,4.2264
2021-07-26,1.181,110.31,1.3829,0.9157,0.7386,1.254,4.23,0.7004,8.6285,1.3578,8.8293,1154.75,4.23,4.23
2021-07-27,1.1831,109.64,1.3884,0.9135,0.7368,1.2579,4.2322,0.6964,8.6095,1.3599,8.8676,1156.32,4.2322,4.2322
2021-07-28,1.1809,110.06,1.3884,0.9134,0.7349,1.2563,4.232,0.6933,8.6235,1.3588,8.8399,1156.27,4.232,4.232
2021-07-29,1.1886,109.53,1.3966,0.9062,0.74,1.2439,4.237,0.7015,8.5532,1.3529,8.7401,1142.09,4.237,4.237
2021-07-30,1.1864,109.7,1.3913,0.9061,0.7351,1.2466,4.2189,0.6982,8.5912,1.3539,8.8254,1151.86,4.2189,4.2189
2021-08-02,1.1873,109.22,1.3886,0.9051,0.7364,1.2501,4.2235,0.6973,8.5835,1.3529,8.8135,1150.72,4.2235,4.2235
2021-08-03,1.1859,109.09,1.3905,0.9047,0.7385,1.255,4.2211,0.7006,8.6042,1.3521,8.8128,1149.45,4.2211,4.2211
2021-08-04,1.1841,109.44,1.3912,0.9061,0.7378,1.2551,4.22,0.7047,8.604,1.351,8.8353,1142.99,4.22,4.22
2021-08-05,1.1838,109.75,1.3929,0.907,0.7409,1.2487,4.2145,0.7063,8.6113,1.3507,8.8112,1142.53,4.2145,4.2145
2021-08-06,1.1761,110.22,1.3873,0.9142,0.7357,1.2563,4.218,0.7013,8.6646,1.3546,8.8801,1145.87,4.218,4.218
2021-08-09,1.1749,110.25,1.3852,0.9191,0.734,1.2571,4.2262,0.7001,8.699,1.3566,8.9366,1145.83,4.2262,4.2262
2021-08-10,1.1722,110.54,1.384,0.9226,0.7346,1.2531,4.2262,0.7005,8.7112,1.359,8.9243,1152.5,4.2262,4.2262
2021-08-11,1.1737,110.47,1.3866,0.9215,0.7374,1.2513,4.238,0.7047,8.6909,1.3563,8.871,1156.09,4.238,4.238
2021-08-12,1.1736,110.36,1.3833,0.923,0.7345,1.2518,4.2335,0.7008,8.6851,1.3573,8.8433,1162.78,4.2335,4.2335
2021-08-13,1.1796,109.75,1.3857,0.9162,0.7377,1.2512,4.235,0.7045,8.6348,1.355,8.787,1168.36,4.235,4.235
2021-08-16,1.1776,109.26,1.3849,0.9123,0.7339,1.257,4.235,0.7025,8.6475,1.3552,8.8284,1166.78,4.235,4.235
2021-08-17,1.1714,109.59,1.3739,0.9144,0.7254,1.2622,4.2363,0.6912,8.7448,1.3623,8.9031,1177.08,4.2363,4.2363
2021-08-18,1.1702,109.92,1.3749,0.9179,0.7236,1.2638,4.2343,0.689,8.7234,1.3609,8.9033,1170.18,4.2343,4.2343
2021-08-19,1.1693,109.75,1.3673,0.9173,0.717,1.279,4.241,0.6853,8.7888,1.3632,9.0039,1173.89,4.241,4.241
2021-08-20,1.169,109.77,1.3625,0.9176,0.7133,1.2853,4.2385,0.683,8.8169,1.3624,9.0386,1180.4,4.2385,4.2385
2021-08-23,1.1732,109.78,1.3717,0.9137,0.7208,1.2666,4.228,0.6894,8.719,1.3572,8.9102,1169.73,4.228,4.228
2021-08-24,1.1746,109.68,1.3716,0.913,0.7254,1.2615,4.217,0.6946,8.6957,1.355,8.8419,1165.43,4.217,4.217
2021-08-25,1.1758,110.03,1.3723,0.9137,0.7266,1.2624,4.2015,0.6964,8.6982,1.3535,8.8219,1164.24,4.2015,4.2015
2021-08-26,1.1761,110.09,1.3712,0.9174,0.7248,1.2654,4.1925,0.6957,8.7128,1.3536,8.8202,1169.88,4.1925,4.1925
2021-08-27,1.1794,109.84,1.3769,0.9122,0.7309,1.2613,4.1877,0.7012,8.6404,1.3455,8.721,1162.5,4.1877,4.1877
2021-08-30,1.1795,109.91,1.3758,0.9172,0.7295,1.2606,4.1529,0.7002,8.6223,1.3447,8.658,1166.33,4.1529,4.1529
2021-08-31,1.18,110.05,1.3747,0.9161,0.7307,1.2629,4.1529,0.7042,8.6325,1.3457,8.6953,1158.32,4.1529,4.1529
2021-09-01,1.185,110.03,1.379,0.9145,0.7369,1.2615,4.151,0.7068,8.6006,1.3433,8.6828,1156.03,4.151,4.151
2021-09-02,1.1858,110.01,1.3825,0.9159,0.7401,1.2559,4.157,0.711,8.5802,1.343,8.648,1160.95,4.157,4.157
2021-09-03,1.1884,109.64,1.3862,0.9136,0.7442,1.2524,4.1448,0.7147,8.5468,1.3417,8.6629,1155.44,4.1448,4.1448
2021-09-06,,,,,,,,,,,,,,
2021-09-07,1.1849,110.17,1.3792,0.9179,0.7394,1.2622,4.1541,0.7107,8.5774,1.3453,8.6757,1162.88,4.1541,4.1541
2021-09-08,1.1818,110.32,1.3761,0.9219,0.7368,1.2681,4.153,0.7095,8.6273,1.346,8.7172,1166.21,4.153,4.153
2021-09-09,1.1827,109.76,1.3855,0.9173,0.738,1.2648,4.1475,0.7126,8.6008,1.3422,8.6583,1169.61,4.1475,4.1475
2021-09-10,1.1821,109.93,1.3847,0.918,0.7366,1.2636,4.135,0.7126,8.6162,1.3405,8.6511,1169.63,4.135,4.135
2021-09-13,1.1809,109.94,1.3844,0.9213,0.737,1.2643,4.149,0.7117,8.6137,1.3418,8.6416,1173.33,4.149,4.149
2021-09-14,1.1824,109.66,1.3848,0.9193,0.7335,1.2663,4.1614,0.7111,8.584,1.3418,8.6168,1170.71,4.1614,4.1614
2021-09-15,1.1811,109.4,1.3837,0.9196,0.7324,1.2653,4.157,0.7105,8.583,1.3415,8.5877,1168.58,4.157,4.157
2021-09-16,1.1764,109.67,1.3785,0.9251,0.7288,1.2679,4.157,0.7072,8.6311,1.3454,8.6391,1171.23,4.157,4.157
2021-09-17,1.1734,109.94,1.3755,0.9308,0.7276,1.2738,4.1698,0.7043,8.6717,1.3479,8.6891,1175.34,4.1698,4.1698
2021-09-20,1.1729,109.47,1.3656,0.9277,0.7248,1.2818,4.1909,0.7025,8.6964,1.3514,8.7241,1186.73,4.1909,4.1909
2021-09-21,1.1724,109.33,1.3663,0.9235,0.724,1.2789,4.1835,0.7013,8.6734,1.3523,8.6807,1185.15,4.1835,4.1835
2021-09-22,1.1739,109.59,1.3669,0.9223,0.7264,1.2733,4.189,0.7031,8.648,1.3504,8.6188,1182.41,4.189,4.189
2021-09-23,1.1735,110.17,1.3745,0.9243,0.7297,1.2662,4.1798,0.7074,8.6327,1.3483,8.5711,1173.48,4.1798,4.1798
2021-09-24,1.1715,110.72,1.3681,0.9246,0.7258,1.2672,4.187,0.7013,8.6579,1.3534,8.5986,1176.53,4.187,4.187
2021-09-27,1.1702,110.97,1.3712,0.9256,0.7284,1.2643,4.1865,0.701,8.7049,1.3537,8.6031,1175.9,4.1865,4.1865
2021-09-28,1.1681,111.33,1.3537,0.9282,0.7237,1.2692,4.1835,0.6956,8.7313,1.3572,8.6726,1183.61,4.1835,4.1835
2021-09-29,1.1612,111.83,1.3439,0.9335,0.719,1.275,4.1835,0.6871,8.787,1.3603,8.7451,1181.75,4.1835,4.1835
2021-09-30,1.1577,111.5,1.347,0.9339,0.7228,1.2673,4.187,0.6899,8.7601,1.358,8.7402,1183.7,4.187,4.187
2021-10-01,1.1598,110.97,1.3572,0.9297,0.7271,1.2657,4.1785,0.6943,8.7524,1.3548,8.6241,1187.24,4.1785,4.1785
2021-10-04,1.1622,110.94,1.3602,0.9248,0.7284,1.2571,4.1725,0.6964,8.7254,1.3571,8.5741,1182.4,4.1725,4.1725
2021-10-05,1.1609,111.39,1.364,0.9271,0.7295,1.2562,4.1794,0.6969,8.7286,1.3563,8.5219,1188.31,4.1794,4.1794
2021-10-06,1.1546,111.33,1.3569,0.9279,0.7258,1.2612,4.1821,0.6913,8.8093,1.3601,8.595,1192.6,4.1821,4.1821
2021-10-07,1.1561,111.5,1.3634,0.928,0.7321,1.2546,4.1816,0.6939,8.7798,1.3577,8.562,1190.76,4.1816,4.1816
2021-10-08,1.1572,112.15,1.363,0.9272,0.7308,1.2477,4.1803,0.6932,8.7415,1.3546,8.5414,1194.58,4.1803,4.1803
2021-10-11,,,,,,,,,,,,,,
2021-10-12,1.1541,113.69,1.3605,0.9302,0.7366,1.2439,4.1628,0.6946,8.7716,1.3562,8.5476,1198.72,4.1628,4.1628
2021-10-13,1.1568,113.49,1.3645,0.926,0.7371,1.2448,4.159,0.6956,8.7127,1.353,8.5201,1193.89,4.159,4.159
2021-10-14,1.1591,113.59,1.3684,0.9232,0.7419,1.2362,4.1525,0.7028,8.635,1.3485,8.4525,1186.3,4.1525,4.1525
2021-10-15,1.1594,114.31,1.3756,0.9241,0.7416,1.2387,4.1576,0.7071,8.6173,1.3484,8.4231,1182.34,4.1576,4.1576
2021-10-18,1.1609,114.22,1.3726,0.9232,0.7417,1.2362,4.17,0.7081,8.6592,1.3491,8.4242,1187.55,4.17,4.17
2021-10-19,1.1632,114.27,1.3807,0.9227,0.7481,1.2354,4.17,0.7163,8.6234,1.3447,8.355,1175.32,4.17,4.17
2021-10-20,1.1643,114.24,1.3821,0.9197,0.7512,1.2328,4.1605,0.7201,8.5928,1.3433,8.3492,1175.05,4.1605,4.1605
2021-10-21,1.1643,113.75,1.3812,0.9173,0.7492,1.2339,4.1564,0.7172,8.5922,1.346,8.3484,1177.25,4.1564,4.1564
2021-10-22,1.1632,113.54,1.3741,0.9164,0.7463,1.2385,4.1479,0.714,8.5815,1.3491,8.3701,1176.85,4.1479,4.1479
2021-10-25,1.1609,113.7,1.3773,0.9193,0.7494,1.2373,4.1479,0.7166,8.5953,1.3468,8.3491,1167.59,4.1479,4.1479
2021-10-26,1.159,114.19,1.3772,0.9204,0.7497,1.2388,4.145,0.7155,8.6214,1.3479,8.3608,1167.58,4.145,4.145
2021-10-27,1.16,113.75,1.3739,0.9183,0.7515,1.2337,4.1525,0.7176,8.5832,1.3481,8.4064,1171.19,4.1525,4.1525
2021-10-28,1.1685,113.38,1.3804,0.9123,0.7547,1.2348,4.1484,0.7208,8.5318,1.3437,8.3286,1167.34,4.1484,4.1484
2021-10-29,1.1552,114.03,1.3686,0.9165,0.751,1.2397,4.1387,0.7158,8.593,1.3489,8.4545,1174.94,4.1387,4.1387
2021-11-01,1.1591,114.19,1.3679,0.9105,0.7534,1.2355,4.15,0.7195,8.5119,1.3479,8.3931,1177.73,4.15,4.15
2021-11-02,1.1581,113.78,1.3612,0.9145,0.7429,1.242,4.147,0.7104,8.5707,1.349,8.5055,1177.04,4.147,4.147
2021-11-03,1.1584,114.06,1.3659,0.9121,0.743,1.2416,4.152,0.7137,8.5583,1.3502,8.5333,1184.56,4.152,4.152
2021-11-04,1.1546,113.63,1.3494,0.9127,0.7402,1.2462,4.152,0.711,8.5814,1.3511,8.5596,1186.77,4.152,4.152
2021-11-05,1.1554,113.45,1.3491,0.9133,0.7408,1.2439,4.152,0.7123,8.5831,1.35,8.5605,1183.28,4.152,4.152
2021-11-08,1.159,113.15,1.3563,0.9132,0.7429,1.2441,4.153,0.7173,8.5724,1.3469,8.5073,1180.64,4.153,4.153
2021-11-09,1.1589,112.87,1.3551,0.9118,0.7369,1.2457,4.1478,0.7123,8.5724,1.3477,8.5238,1178.64,4.1478,4.1478
2021-11-10,1.1517,113.89,1.347,0.9164,0.736,1.2447,4.1533,0.7087,8.6679,1.3515,8.5984,1181.16,4.1533,4.1533
2021-11-11,,,,,,,,,,,,,,
2021-11-12,1.1443,113.9,1.3412,0.9211,0.7322,1.2558,4.1639,0.704,8.7501,1.3521,8.6867,1179.23,4.1639,4.1639
2021-11-15,1.1421,113.96,1.3444,0.9217,0.7361,1.2515,4.16,0.7059,8.7707,1.3516,8.6947,1181.61,4.16,4.16
2021-11-16,1.1333,114.62,1.3429,0.9298,0.7309,1.2562,4.1641,0.6993,8.8675,1.3562,8.7223,1183.3,4.1641,4.1641
2021-11-17,1.1322,114.33,1.3488,0.9286,0.7273,1.2594,4.175,0.7001,8.8595,1.3572,8.7439,1182.4,4.175,4.175
2021-11-18,1.1358,114.22,1.3489,0.926,0.727,1.2629,4.18,0.7031,8.8889,1.3569,8.8231,1183.42,4.18,4.18
2021-11-19,1.1318,113.81,1.3474,0.9262,0.7257,1.2631,4.1781,0.7017,8.9138,1.3592,8.8702,1184.93,4.1781,4.1781
2021-11-22,1.126,114.69,1.3412,0.93,0.7235,1.2684,4.184,0.6966,8.967,1.3632,8.9068,1185.33,4.184,4.184
2021-11-23,1.1265,114.98,1.3388,0.9325,0.7222,1.2712,4.192,0.6946,9.0307,1.3656,8.9082,1190.31,4.192,4.192
2021-11-24,1.1196,115.34,1.3332,0.9354,0.7197,1.2657,4.2103,0.6868,9.1158,1.3678,8.9658,1186.01,4.2103,4.2103
2021-11-25,,,,,,,,,,,,,,
2021-11-26,1.1302,113.46,1.3322,0.9234,0.7124,1.2756,4.2368,0.6825,9.1099,1.3708,9.0849,1194.43,4.2368,4.2368
2021-11-29,1.1261,113.75,1.3291,0.925,0.7119,1.2792,4.237,0.679,9.1032,1.3711,9.0579,1192.96,4.237,4.237
2021-11-30,1.1287,113.22,1.3252,0.9217,0.7088,1.2812,4.202,0.6795,9.0762,1.3689,9.1119,1187.45,4.202,4.202
2021-12-01,1.1323,112.82,1.3308,0.9195,0.7132,1.2778,4.202,0.6839,9.0778,1.3631,9.1119,1187.45,4.202,4.202
2021-12-02,1.1306,113.1,1.3305,0.9205,0.7097,1.2814,4.228,0.6815,9.0464,1.3684,9.0937,1175.18,4.228,4.228
2021-12-03,1.1308,112.88,1.3234,0.9185,0.7011,1.2833,4.229,0.6753,9.1426,1.3713,9.1854,1179.84,4.229,4.229
2021-12-06,1.1282,113.31,1.3252,0.9256,0.7044,1.2785,4.2296,0.6748,9.0929,1.3691,9.1191,1182.29,4.2296,4.2296
2021-12-07,1.1247,113.61,1.3236,0.9264,0.7113,1.2651,4.2286,0.6777,9.1201,1.367,9.0344,1179.24,4.2286,4.2286
2021-12-08,1.133,113.83,1.3236,0.9217,0.7167,1.2653,4.2259,0.6807,9.0472,1.3621,8.8878,1175.19,4.2259,4.2259
2021-12-09,1.1285,113.53,1.3188,0.926,0.7146,1.2698,4.2154,0.6783,9.0788,1.3652,9.0008,1173.59,4.2154,4.2154
2021-12-10,1.1312,113.36,1.3262,0.9205,0.7177,1.2706,4.2119,0.6798,9.0522,1.363,8.9529,1180.99,4.2119,4.2119
2021-12-13,1.1298,113.42,1.3233,0.9212,0.7123,1.2795,4.2276,0.6755,9.0921,1.3674,9.052,1184.19,4.2276,4.2276
2021-12-14,1.1267,113.63,1.3225,0.9236,0.7103,1.2858,4.2308,0.6746,9.1447,1.37,9.1138,1182.7,4.2308,4.2308
2021-12-15,1.1261,113.83,1.3214,0.9258,0.7125,1.2916,4.2285,0.6735,9.1237,1.369,9.0847,1186.06,4.2285,4.2285
2021-12-16,1.1309,113.67,1.3325,0.9215,0.7191,1.2772,4.2053,0.681,9.0505,1.3634,8.9925,1183.59,4.2053,4.2053
2021-12-17,1.1277,113.56,1.3269,0.9226,0.7148,1.283,4.2185,0.6755,9.0966,1.364,9.0072,1181.03,4.2185,4.2185
2021-12-20,1.1298,113.45,1.3222,0.92,0.7117,1.2941,4.2239,0.6719,9.139,1.3664,9.0488,1191.07,4.2239,4.2239
2021-12-21,1.1272,114.11,1.3253,0.9242,0.714,1.2927,4.2065,0.6756,9.1477,1.3655,8.96,1192.35,4.2065,4.2065
2021-12-22,1.1324,114.22,1.3345,0.9201,0.7215,1.2844,4.2119,0.6817,9.0893,1.3624,8.8812,1190.21,4.2119,4.2119
2021-12-23,1.132,114.42,1.341,0.9186,0.724,1.2809,4.1982,0.6826,9.0923,1.3591,8.8343,1187.59,4.1982,4.1982
2021-12-24,,,,,,,,,,,,,,
2021-12-27,1.1329,114.85,1.3438,0.9175,0.7238,1.2797,4.182,0.6811,9.1011,1.3568,8.8391,1186.82,4.182,4.182
2021-12-28,1.1314,114.75,1.3432,0.9167,0.7233,1.2814,4.1785,0.68,9.0503,1.3541,8.8008,1188.15,4.1785,4.1785
2021-12-29,1.1337,114.97,1.3475,0.9149,0.7241,1.281,4.1805,0.6826,9.0459,1.3519,8.795,1185.51,4.1805,4.1805
2021-12-30,1.1318,115.17,1.35,0.9146,0.726,1.2777,4.175,0.6839,9.0498,1.352,8.8076,1188.59,4.175,4.175
2021-12-31,,,,,,,,,,,,,,
2022-01-03,1.129,115.27,1.3469,0.9188,0.7195,1.2757,4.171,0.6787,9.1206,1.3533,8.8747,1191.39,4.171,4.171
2022-01-04,1.1296,116.12,1.3544,0.9154,0.7241,1.2697,4.1859,0.6808,9.0867,1.3554,8.8417,1193.77,4.1859,4.1859
